,whisky_id,category,price_tier,abv,smoky,peaty,spicy,herbal,oily,body,rich,sweet,salty,vanilla,tart,fruity,floral
1827,1827,12,3,0.32000000000000006,0.25,0.15,0.2,0.35000000000000003,0.5,0.6,0.55,0.35000000000000003,0.16666666666666669,0.25,0.35000000000000003,0.4,0.0
1828,1828,11,4,0.36,0.5,0.6,0.1,0.2,0.3,0.65,0.4,0.45,0.11111111111111112,0.15,0.1,0.3,0.0
1829,1829,15,3,0.32200000000000006,0.0,0.0,0.5,0.3,0.4,0.45,0.5,0.6,0.33333333333333337,0.7000000000000001,0.55,0.65,0.5789473684210527
1830,1830,12,3,0.20000000000000007,0.4,0.4,0.6,0.4,0.3,0.5,0.5,0.65,0.22222222222222224,0.3,0.4,0.7000000000000001,0.10526315789473684
1831,1831,12,3,0.39,0.7000000000000001,0.5,0.75,0.45,0.3,0.4,0.45,0.35000000000000003,0.8333333333333334,0.6,0.45,0.5,0.21052631578947367
1832,1832,15,5,0.3840000000000001,0.0,0.0,0.65,0.4,0.65,0.7000000000000001,0.75,0.7000000000000001,0.0,0.7000000000000001,0.75,0.7000000000000001,0.5263157894736842
1833,1833,13,3,0.30000000000000004,0.2,0.0,0.8,0.6,0.3,0.7000000000000001,0.6,0.5,0.0,0.5,0.3,0.0,0.21052631578947367
1834,1834,13,2,0.20000000000000007,0.1,0.0,0.6,0.2,0.2,0.5,0.4,0.5,0.0,0.4,0.1,0.15,0.10526315789473684
1835,1835,5,4,0.44000000000000006,0.25,0.0,0.65,0.3,0.2,0.4,0.4,0.4,0.0,0.3,0.2,0.4,0.0
1836,1836,1,5,0.5599999999999999,0.1,0.15,0.6,0.2,0.35000000000000003,0.35000000000000003,0.4,0.7000000000000001,0.23333333333333334,0.8,0.4,0.85,0.47368421052631576
1837,1837,15,5,0.39,0.0,0.0,0.65,0.3,0.4,0.7000000000000001,0.75,0.5,0.11111111111111112,0.5,0.6,0.75,0.5263157894736842
1838,1838,15,2,0.32000000000000006,0.2,0.25,0.15,0.1,0.15,0.45,0.45,0.35000000000000003,0.0,0.5,0.2,0.2,0.21052631578947367
1839,1839,13,1,0.30000000000000004,0.2,0.0,0.35000000000000003,0.15,0.25,0.35000000000000003,0.45,0.6,0.0,0.6,0.1,0.15,0.21052631578947367
1840,1840,9,3,0.4,0.1,0.0,0.6,0.4,0.3,0.6,0.6,0.5,0.0,0.7000000000000001,0.1,0.2,0.0
1841,1841,5,2,0.20000000000000007,0.3,0.0,0.45,0.3,0.1,0.4,0.35000000000000003,0.4,0.0,0.4,0.0,0.5,0.5263157894736842
1842,1842,6,4,0.26,0.5,0.5,0.3,0.3,0.1,0.45,0.4,0.35000000000000003,0.16666666666666669,0.35000000000000003,0.1,0.5,0.2631578947368421
1843,1843,12,5,0.30400000000000005,0.75,0.4,0.6,0.65,0.75,0.6,0.65,0.5,0.22222222222222224,0.5,0.4,0.6,0.6842105263157895
1844,1844,6,1,0.30000000000000004,0.4,0.0,0.5,0.2,0.2,0.45,0.5,0.5,0.0,0.4,0.1,0.5,0.2631578947368421
1845,1845,15,4,0.32000000000000006,0.5,0.35000000000000003,0.5,0.1,0.2,0.5,0.55,0.55,0.11111111111111112,0.35000000000000003,0.35000000000000003,0.6,0.3684210526315789
1846,1846,9,3,0.20000000000000007,0.1,0.0,0.35000000000000003,0.1,0.3,0.3,0.4,0.5,0.0,0.4,0.1,0.2,0.0
1847,1847,4,3,0.32000000000000006,0.1,0.0,0.6,0.2,0.4,0.5,0.7000000000000001,0.4,0.0,0.3,0.4,0.7000000000000001,0.42105263157894735
1848,1848,15,3,0.26,0.0,0.0,0.55,0.1,0.2,0.4,0.4,0.75,0.0,0.75,0.8,0.8,0.21052631578947367
1849,1849,12,5,0.32000000000000006,0.4,0.2,0.3,0.15,0.55,0.45,0.35000000000000003,0.55,0.05555555555555556,0.35000000000000003,0.2,0.5,0.05263157894736842
1850,1850,8,2,0.20000000000000007,0.2,0.0,0.7000000000000001,0.2,0.4,0.5,0.7000000000000001,0.6,0.0,0.4,0.3,0.8,0.0
1851,1851,15,3,0.3400000000000001,0.0,0.0,0.3,0.1,0.1,0.4,0.4,0.6,0.0,0.5,0.6,0.4,0.21052631578947367
1852,1852,5,3,0.525,0.0,0.0,0.9,0.0,0.45,0.7000000000000001,0.75,0.65,0.16666666666666669,0.6,0.0,0.75,0.10526315789473684
1853,1853,13,2,0.26,0.4,0.0,0.5,0.1,0.25,0.45,0.4,0.5,0.22222222222222224,0.45,0.2,0.55,0.3157894736842105
1854,1854,15,3,0.32000000000000006,0.3,0.1,0.05,0.0,0.05,0.4,0.4,0.6,0.0,0.4,0.1,0.5,0.05263157894736842
1855,1855,15,3,0.346,0.05,0.0,0.7000000000000001,0.4,0.5,0.75,0.75,0.6,0.05555555555555556,0.5,0.4,0.5,0.631578947368421
1856,1856,15,2,0.20000000000000007,0.0,0.0,0.8,0.3,0.2,0.3,0.3,0.6,0.0,0.7000000000000001,0.6,0.8,0.8421052631578947
1857,1857,15,4,0.22599999999999998,0.2,0.0,0.5,0.2,0.4,0.6,0.6,0.5,0.11111111111111112,0.5,0.2,0.3,0.3157894736842105
1858,1858,11,2,0.26,0.5,0.4,0.3,0.1,0.2,0.59,0.6,0.5,0.33333333333333337,0.4,0.2,0.6,0.21052631578947367
1859,1859,15,2,0.26,0.0,0.0,0.2,0.3,0.2,0.5,0.6,0.5,0.0,0.3,0.2,0.5,0.5263157894736842
1860,1860,15,4,0.32000000000000006,0.5,0.0,0.4,0.15,0.15,0.5,0.55,0.65,0.0,0.5,0.2,0.55,0.47368421052631576
1861,1861,15,3,0.26,0.0,0.0,0.4,0.0,0.6,0.7000000000000001,0.7000000000000001,0.6,0.0,0.5,0.4,0.6,0.10526315789473684
1862,1862,9,3,0.246,0.05,0.0,0.4,0.4,0.3,0.4,0.45,0.4,0.11111111111111112,0.3,0.1,0.3,0.3684210526315789
1863,1863,15,5,0.5220000000000001,0.15,0.0,0.3,0.25,0.2,0.7000000000000001,0.6,0.6,0.0,0.4,0.15,0.5,0.21052631578947367
1864,1864,15,5,0.5559999999999999,0.0,0.0,0.55,0.15,0.6,0.65,0.65,0.75,0.0,0.7000000000000001,0.7000000000000001,0.75,0.3684210526315789
1865,1865,15,4,0.32000000000000006,0.55,0.2,0.6,0.35000000000000003,0.25,0.4,0.6,0.55,0.3888888888888889,0.5,0.6,0.7000000000000001,0.21052631578947367
1866,1866,4,4,0.32000000000000006,0.2,0.15,0.8,0.3,0.45,0.5,0.62,0.75,0.11111111111111112,0.51,0.27,0.39,0.25263157894736843
1867,1867,1,4,0.20000000000000007,0.15,0.1,0.75,0.3,0.25,0.6,0.2,0.8,0.22222222222222224,0.65,0.18,0.7000000000000001,0.2631578947368421
1868,1868,5,2,0.26,0.2,0.0,0.3,0.0,0.25,0.4,0.4,0.3,0.0,0.4,0.1,0.15,0.10526315789473684
1869,1869,5,4,0.30000000000000004,0.3,0.0,0.6,0.4,0.2,0.7000000000000001,0.6,0.5,0.0,0.7000000000000001,0.4,0.2,0.0
1870,1870,5,2,0.65,0.1,0.0,0.25,0.0,0.2,0.8,0.75,0.7000000000000001,0.0,0.3,0.15,0.4,0.0
1871,1871,15,3,0.4,0.2,0.0,0.55,0.1,0.1,0.5,0.25,0.25,0.11111111111111112,0.4,0.0,0.15,0.15789473684210525
1872,1872,15,3,0.4,0.05,0.0,0.7000000000000001,0.5,0.4,0.4,0.5,0.6,0.22222222222222224,0.6,0.45,0.7000000000000001,0.6842105263157895
1873,1873,12,4,0.4820000000000001,0.5,0.45,0.15,0.35000000000000003,0.6,0.7000000000000001,0.4,0.2,0.11111111111111112,0.6,0.1,0.7000000000000001,0.15789473684210525
1874,1874,1,4,0.26,0.05,0.0,0.35000000000000003,0.1,0.4,0.5,0.55,0.2,0.11111111111111112,0.25,0.0,0.35000000000000003,0.10526315789473684
1875,1875,5,2,0.24,0.2,0.0,0.55,0.75,0.3,0.5,0.4,0.85,0.0,0.55,0.0,0.35000000000000003,0.10526315789473684
1876,1876,7,2,0.4,0.0,0.0,0.6,0.8,0.7000000000000001,0.7000000000000001,0.45,0.8,0.0,0.05,0.0,0.25,0.10526315789473684
1877,1877,12,3,0.32000000000000006,0.4,0.45,0.4,0.5,0.0,0.35000000000000003,0.3,0.5,0.6666666666666667,0.0,0.0,0.0,0.0
1878,1878,15,3,0.20000000000000007,0.2,0.0,0.6,0.2,0.2,0.6,0.6,0.7000000000000001,0.11111111111111112,0.7000000000000001,0.3,0.7000000000000001,0.10526315789473684
1879,1879,15,4,0.26,0.05,0.0,0.15,0.0,0.15,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.5,0.0,0.3,0.0
1880,1880,6,3,0.20000000000000007,0.45,0.0,0.55,0.25,0.3,0.4,0.45,0.6,0.0,0.5,0.25,0.55,0.2631578947368421
1881,1881,5,2,0.37739999999999996,0.1,0.0,0.5,0.35000000000000003,0.0,0.6,0.75,0.2,0.0,0.0,0.0,0.0,0.0
1882,1882,15,4,0.20000000000000007,0.0,0.0,0.45,0.45,0.2,0.3,0.15,0.65,0.0,0.6,0.55,0.6,0.631578947368421
1883,1883,5,3,0.4,0.2,0.0,0.7000000000000001,0.4,0.1,0.6,0.6,0.4,0.0,0.5,0.1,0.1,0.0
1884,1884,5,2,0.20000000000000007,0.05,0.0,0.3,0.1,0.1,0.35000000000000003,0.35000000000000003,0.2,0.05555555555555556,0.25,0.05,0.05,0.10526315789473684
1885,1885,9,3,0.27,0.0,0.0,0.3,0.2,0.4,0.5,0.6,0.5,0.0,0.3,0.2,0.4,0.10526315789473684
1886,1886,15,4,0.36,0.15,0.1,0.35000000000000003,0.2,0.3,0.4,0.55,0.85,0.22222222222222224,0.75,0.1,0.8,0.631578947368421
1887,1887,15,4,0.59,0.7000000000000001,0.4,0.7000000000000001,0.2,0.1,0.8,0.8,0.3,0.0,0.1,0.4,0.5,0.21052631578947367
1888,1888,0,3,0.24,0.0,0.0,0.3,0.0,0.2,0.4,0.35000000000000003,0.5,0.0,0.3,0.0,0.4,0.10526315789473684
1889,1889,15,5,0.4,0.0,0.1,0.4,0.5,0.4,0.6,0.8,0.7000000000000001,0.0,0.2,0.4,0.8,0.42105263157894735
1890,1890,15,2,0.32000000000000006,0.0,0.0,0.85,0.2,0.4,0.7000000000000001,0.3,0.75,0.6666666666666667,0.7000000000000001,0.65,0.8,0.6842105263157895
1891,1891,15,3,0.32000000000000006,0.1,0.0,0.3,0.3,0.4,0.7000000000000001,0.7000000000000001,0.5,0.0,0.2,0.5,0.7000000000000001,0.3157894736842105
1892,1892,15,2,0.32000000000000006,0.15,0.0,0.35000000000000003,0.3,0.1,0.4,0.4,0.5,0.16666666666666669,0.25,0.4,0.25,0.0
1893,1893,15,2,0.32000000000000006,0.05,0.0,0.35000000000000003,0.45,0.4,0.45,0.45,0.65,0.11111111111111112,0.35000000000000003,0.35000000000000003,0.4,0.47368421052631576
1894,1894,9,2,0.22000000000000008,0.0,0.0,0.2,0.3,0.3,0.3,0.3,0.2,0.0,0.2,0.0,0.35000000000000003,0.5263157894736842
1895,1895,12,2,0.20000000000000007,0.5,0.6,0.5,0.3,0.1,0.4,0.3,0.55,0.4444444444444445,0.5,0.7000000000000001,0.4,0.10526315789473684
1896,1896,15,5,0.36,0.3,0.0,0.55,0.15,0.15,0.45,0.4,0.4,0.0,0.2,0.6,0.85,0.2631578947368421
1897,1897,15,3,0.32000000000000006,0.1,0.0,0.4,0.5,0.3,0.7000000000000001,0.8,0.7000000000000001,0.6666666666666667,0.65,0.55,1.0,0.3157894736842105
1898,1898,5,4,0.6290000000000001,0.1,0.0,0.9,0.1,0.75,0.8,0.85,0.75,0.11111111111111112,0.7000000000000001,0.0,0.7000000000000001,0.15789473684210525
1899,1899,1,3,0.20000000000000007,0.1,0.0,0.4,0.2,0.2,0.6,0.6,0.7000000000000001,0.11111111111111112,0.6,0.2,0.6,0.42105263157894735
1900,1900,9,3,0.32000000000000006,0.1,0.0,0.2,0.1,0.3,0.4,0.4,0.4,0.0,0.25,0.0,0.1,0.0
1901,1901,12,4,0.63,0.6,0.5,0.4,0.2,0.1,0.5,0.3,0.4,0.0,0.3,0.2,0.3,0.3157894736842105
1902,1902,5,2,0.32000000000000006,0.1,0.0,0.3,0.2,0.05,0.6,0.5,0.6,0.05555555555555556,0.3,0.15,0.4,0.0
1903,1903,13,4,0.30000000000000004,0.15,0.0,0.3,0.0,0.05,0.75,0.7000000000000001,0.6,0.0,0.3,0.05,0.5,0.0
1904,1904,20,3,0.2420000000000001,0.0,0.0,0.4,0.4,0.4,0.3,0.3,0.6,0.4444444444444445,0.4,0.5,0.6,0.5263157894736842
1905,1905,5,4,0.30000000000000004,0.0,0.0,0.2,0.0,0.5,0.3,0.4,0.6,0.0,0.5,0.1,0.0,0.0
1906,1906,5,2,0.5500000000000002,0.1,0.0,0.6,0.3,0.3,0.6,0.7000000000000001,0.6,0.11111111111111112,0.6,0.3,0.7000000000000001,0.42105263157894735
1907,1907,15,5,0.20000000000000007,0.2,0.0,0.2,0.3,0.0,0.1,0.1,0.7000000000000001,0.22222222222222224,0.2,0.3,0.4,0.0
1908,1908,15,3,0.20000000000000007,0.1,0.0,0.5,0.3,0.3,0.6,0.6,0.8,0.11111111111111112,0.7000000000000001,0.3,0.6,0.8421052631578947
1909,1909,15,3,0.26,0.15,0.0,0.05,0.4,0.35000000000000003,0.4,0.55,0.1,0.0,0.25,0.1,0.35000000000000003,0.10526315789473684
1910,1910,15,5,0.26,0.2,0.1,0.4,0.4,0.4,0.5,0.7000000000000001,0.5,0.11111111111111112,0.6,0.3,0.6,0.7368421052631579
1911,1911,5,2,0.3400000000000001,0.0,0.0,0.3,0.2,0.2,0.5,0.6,0.8,0.0,0.7000000000000001,0.0,0.3,0.10526315789473684
1912,1912,12,2,0.32000000000000006,0.7000000000000001,0.6,0.7000000000000001,0.5,0.3,0.4,0.4,0.4,0.0,0.1,0.4,0.3,0.21052631578947367
1913,1913,6,3,0.3400000000000001,0.5,0.0,0.55,0.2,0.4,0.45,0.35000000000000003,0.45,0.0,0.4,0.2,0.5,0.47368421052631576
1914,1914,9,4,0.4800000000000001,0.1,0.0,0.05,0.0,0.15,0.8,0.8,0.8,0.16666666666666669,0.3,0.15,0.5,0.0
1915,1915,12,4,0.5059999999999999,0.3,0.2,0.6,0.2,0.4,0.5,0.5,0.3,0.0,0.3,0.1,0.2,0.3157894736842105
1916,1916,12,2,0.20000000000000007,0.2,0.4,0.6,0.3,0.2,0.5,0.7000000000000001,0.8,0.0,0.9,0.4,0.7000000000000001,0.7368421052631579
1917,1917,15,3,0.26,0.0,0.0,0.2,0.2,0.35000000000000003,0.4,0.5,0.55,0.0,0.2,0.25,0.7000000000000001,0.2631578947368421
1918,1918,15,4,0.32000000000000006,0.0,0.0,0.35000000000000003,0.25,0.45,0.65,0.45,0.35000000000000003,0.22222222222222224,0.1,0.2,0.25,0.3157894736842105
1919,1919,6,2,0.20000000000000007,0.2,0.0,0.5,0.3,0.4,0.7000000000000001,0.8,0.8,0.0,0.7000000000000001,0.2,0.6,0.5263157894736842
1920,1920,5,5,0.32000000000000006,0.2,0.0,0.8,0.3,0.1,0.5,0.5,0.6,0.022222222222222223,0.7000000000000001,0.3,0.6,0.5263157894736842
1921,1921,15,3,0.32400000000000007,0.1,0.0,0.4,0.3,0.5,0.6,0.5,0.6,0.11111111111111112,0.7000000000000001,0.3,0.6,0.5263157894736842
1922,1922,15,3,0.32400000000000007,0.0,0.0,0.6,0.4,0.5,0.4,0.5,0.4,0.0,0.3,0.6,0.5,0.631578947368421
1923,1923,1,3,0.26,0.1,0.0,0.2,0.6,0.0,0.4,0.2,0.5,0.0,0.3,0.1,0.5,0.7368421052631579
1924,1924,15,3,0.26,0.1,0.1,0.35000000000000003,0.45,0.1,0.6,0.5,0.75,0.11111111111111112,0.25,0.25,0.6,0.3157894736842105
1925,1925,5,2,0.30000000000000004,0.0,0.0,0.4,0.9,0.1,0.3,0.1,0.5,0.0,0.6,0.1,0.8,0.3157894736842105
1926,1926,12,3,0.32000000000000006,0.75,0.7000000000000001,0.1,0.2,0.4,0.8,0.8,0.4,0.11111111111111112,0.15,0.0,0.5,0.0
1927,1927,15,2,0.20000000000000007,0.0,0.0,0.2,0.2,0.5,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.8,0.6,0.8,0.631578947368421
1928,1928,5,2,0.32000000000000006,0.0,0.0,0.8,0.1,0.3,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.7000000000000001,0.3,0.6,0.5263157894736842
1929,1929,18,2,0.30000000000000004,0.4,0.0,0.6,0.2,0.3,0.8,0.8,0.7000000000000001,0.0,0.8,0.5,0.8,0.7368421052631579
1930,1930,15,4,0.32000000000000006,0.2,0.05,0.65,0.5,0.2,0.4,0.4,0.5,0.05555555555555556,0.35000000000000003,0.25,0.5,0.15789473684210525
1931,1931,13,2,0.30000000000000004,0.3,0.0,0.5,0.25,0.0,0.6,0.6,0.6,0.0,0.2,0.3,0.8,0.0
1932,1932,10,2,0.20000000000000007,0.4,0.3,0.25,0.15,0.25,0.8,0.85,0.75,0.0,0.2,0.0,0.35000000000000003,0.21052631578947367
1933,1933,5,4,0.30500000000000005,0.3,0.0,0.8,0.3,0.0,0.7000000000000001,0.7000000000000001,0.6,0.022222222222222223,0.7000000000000001,0.3,0.6,0.5263157894736842
1934,1934,13,3,0.4,0.0,0.0,0.8,0.2,0.0,0.9,0.8,0.6,0.22222222222222224,0.7000000000000001,0.1,0.7000000000000001,0.21052631578947367
1935,1935,5,2,0.20000000000000007,0.1,0.0,0.2,0.4,0.1,0.4,0.4,0.6,0.22222222222222224,0.15,0.0,0.15,0.0
1936,1936,2,1,0.20000000000000007,0.0,0.0,0.35000000000000003,0.0,0.05,0.75,0.75,0.8,0.05555555555555556,0.4,0.05,0.25,0.0
1937,1937,2,2,0.32000000000000006,0.2,0.0,0.6,0.3,0.3,0.7000000000000001,0.6,0.8,0.11111111111111112,0.2,0.3,0.7000000000000001,0.10526315789473684
1938,1938,14,4,0.4700000000000001,0.0,0.0,0.35000000000000003,0.0,0.1,0.75,0.75,0.8,0.2777777777777778,0.6,0.05,0.5,0.10526315789473684
1939,1939,4,3,0.26,0.2,0.0,0.65,0.3,0.3,0.55,0.55,0.7000000000000001,0.0,0.4,0.3,0.7000000000000001,0.42105263157894735
1940,1940,12,2,0.20000000000000007,0.5,0.4,0.15,0.25,0.15,0.65,0.65,0.65,0.22222222222222224,0.25,0.0,0.2,0.0
1941,1941,5,2,0.4,0.1,0.0,0.4,0.0,0.1,0.7000000000000001,0.7000000000000001,0.75,0.0,0.3,0.2,0.35000000000000003,0.0
1942,1942,5,3,0.36,0.55,0.0,0.8,0.45,0.3,0.55,0.5,0.65,0.0,0.6,0.4,0.5,0.0
1943,1943,15,3,0.4780000000000001,0.25,0.0,0.86,0.64,0.8300000000000001,0.86,0.86,0.8200000000000001,0.6888888888888889,0.81,0.4,0.84,0.7263157894736842
1944,1944,5,5,0.30000000000000004,0.0,0.0,0.79,0.45,0.63,0.85,0.8300000000000001,0.73,0.0,0.81,0.6900000000000001,0.71,0.5684210526315789
1945,1945,13,2,0.30000000000000004,0.0,0.0,0.85,0.87,0.73,0.7000000000000001,0.64,0.59,0.22222222222222224,0.65,0.63,0.7000000000000001,0.8210526315789474
1946,1946,9,2,0.3400000000000001,0.6,0.0,0.75,0.8,0.55,0.55,0.65,0.7000000000000001,0.0,0.65,0.35000000000000003,0.35000000000000003,0.10526315789473684
1947,1947,1,3,0.20000000000000007,0.0,0.0,0.4,0.2,0.3,0.4,0.4,0.75,0.0,0.4,0.5,0.6,0.21052631578947367
1948,1948,15,3,0.26,0.15,0.0,0.2,0.0,0.1,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.1,0.0,0.35000000000000003,0.05263157894736842
1949,1949,0,3,0.33000000000000007,0.3,0.0,0.6,0.6,0.4,0.55,0.55,0.4,0.0,0.4,0.2,0.45,0.0
1950,1950,20,2,0.30000000000000004,0.0,0.0,0.2,0.1,0.1,0.8,0.8,0.7000000000000001,0.0,0.1,0.0,0.4,0.21052631578947367
1951,1951,15,3,0.26,0.0,0.0,0.7000000000000001,0.1,0.1,0.7000000000000001,0.8,0.7000000000000001,0.11111111111111112,0.8,0.2,0.9,0.7368421052631579
1952,1952,15,5,0.5559999999999999,0.0,0.0,0.6,0.35000000000000003,0.3,0.9,0.9,0.5,0.0,0.55,0.3,0.7000000000000001,0.10526315789473684
1953,1953,5,4,0.30200000000000005,0.55,0.0,0.7000000000000001,0.3,0.2,0.6,0.7000000000000001,0.75,0.0,0.75,0.2,0.3,0.0
1954,1954,7,2,0.26,0.0,0.0,0.5,0.2,0.5,0.6,0.7000000000000001,0.6,0.0,0.2,0.4,0.8,0.3157894736842105
1955,1955,12,2,0.26,0.3,0.35000000000000003,0.05,0.05,0.0,0.6,0.6,0.65,0.05555555555555556,0.15,0.0,0.12,0.0
1956,1956,5,3,0.32000000000000006,0.4,0.0,0.7000000000000001,0.4,0.3,0.6,0.6,0.4,0.0,0.4,0.3,0.4,0.0
1957,1957,15,3,0.4,0.0,0.0,0.4,0.3,0.3,0.5,0.5,0.7000000000000001,0.33333333333333337,0.3,0.4,0.7000000000000001,0.5263157894736842
1958,1958,9,3,0.32000000000000006,0.0,0.0,0.15,0.15,0.0,0.8,0.7000000000000001,0.7000000000000001,0.0,0.08,0.1,0.2,0.10526315789473684
1959,1959,5,5,0.4860000000000001,0.0,0.0,0.2,0.0,0.0,0.6,0.6,0.75,0.0,0.2,0.0,0.1,0.0
1960,1960,12,3,0.32000000000000006,0.4,0.3,0.8,0.4,0.2,0.5,0.5,0.7000000000000001,0.0,0.5,0.2,0.6,0.21052631578947367
1961,1961,15,3,0.20000000000000007,0.2,0.0,0.5,0.4,0.4,0.6,0.6,0.7000000000000001,0.33333333333333337,0.3,0.5,0.7000000000000001,0.21052631578947367
1962,1962,15,2,0.20000000000000007,0.3,0.0,0.5,0.3,0.3,0.5,0.5,0.6,0.0,0.6,0.5,0.7000000000000001,0.3157894736842105
1963,1963,12,3,0.32000000000000006,0.6,0.7000000000000001,0.5,0.4,0.4,0.5,0.5,0.6,0.11111111111111112,0.3,0.4,0.5,0.21052631578947367
1964,1964,5,3,0.38,0.5,0.0,0.2,0.3,0.5,0.5,0.6,0.5,0.0,0.7000000000000001,0.2,0.5,0.42105263157894735
1965,1965,15,2,0.20000000000000007,0.3,0.3,0.3,0.3,0.3,0.6,0.6,0.7000000000000001,0.0,0.4,0.4,0.7000000000000001,0.10526315789473684
1966,1966,16,2,0.32000000000000006,0.2,0.0,0.5,0.2,0.3,0.6,0.6,0.7000000000000001,0.0,0.3,0.4,0.6,0.3157894736842105
1967,1967,15,4,0.36,0.3,0.0,0.7000000000000001,0.6,0.4,0.5,0.5,0.5,0.0,0.6,0.5,0.5,0.21052631578947367
1968,1968,15,4,0.20000000000000007,0.3,0.0,0.6,0.4,0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.0,0.6,0.3,0.7000000000000001,0.3157894736842105
1969,1969,15,2,0.20000000000000007,0.3,0.0,0.6,0.5,0.4,0.6,0.6,0.6,0.0,0.6,0.3,0.6,0.3157894736842105
1970,1970,15,3,0.20000000000000007,0.3,0.0,0.7000000000000001,0.3,0.3,0.6,0.6,0.7000000000000001,0.11111111111111112,0.6,0.4,0.7000000000000001,0.3157894736842105
1971,1971,15,4,0.30000000000000004,0.1,0.0,0.4,0.2,0.2,0.6,0.6,0.6,0.11111111111111112,0.5,0.2,0.6,0.42105263157894735
1972,1972,15,2,0.26,0.1,0.0,0.6,0.2,0.1,0.6,0.6,0.6,0.11111111111111112,0.7000000000000001,0.2,0.7000000000000001,0.3157894736842105
1973,1973,15,2,0.20000000000000007,0.2,0.0,0.6,0.2,0.2,0.6,0.6,0.7000000000000001,0.11111111111111112,0.7000000000000001,0.3,0.7000000000000001,0.10526315789473684
1974,1974,15,3,0.32000000000000006,0.1,0.0,0.6,0.2,0.2,0.7000000000000001,0.6,0.7000000000000001,0.5555555555555556,0.6,0.2,0.9,0.9473684210526315
1975,1975,1,3,0.20000000000000007,0.2,0.0,0.5,0.3,0.3,0.6,0.6,0.7000000000000001,0.11111111111111112,0.5,0.4,0.7000000000000001,0.21052631578947367
1976,1976,15,2,0.20000000000000007,0.2,0.1,0.5,0.5,0.4,0.5,0.4,0.7000000000000001,0.33333333333333337,0.5,0.6,0.6,0.5263157894736842
1977,1977,15,3,0.20000000000000007,0.3,0.0,0.3,0.1,0.2,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.7000000000000001,0.4,0.7000000000000001,0.3157894736842105
1978,1978,15,3,0.26,0.4,0.1,0.4,0.3,0.4,0.6,0.6,0.7000000000000001,0.22222222222222224,0.4,0.4,0.7000000000000001,0.5263157894736842
1979,1979,7,1,0.20000000000000007,0.0,0.0,0.05,0.2,0.0,0.1,0.1,0.8,0.0,0.1,0.05,0.4,0.05263157894736842
1980,1980,15,4,0.20000000000000007,0.2,0.0,0.5,0.4,0.4,0.5,0.5,0.7000000000000001,0.6666666666666667,0.5,0.5,0.5,0.5263157894736842
1981,1981,15,4,0.4,0.2,0.6,0.6,0.3,0.4,0.3,0.4,0.3,0.5555555555555556,0.4,0.1,0.4,0.10526315789473684
1982,1982,12,4,0.32000000000000006,0.7000000000000001,0.8,0.5,0.0,0.6,0.9,0.8,0.7000000000000001,0.7777777777777778,0.3,0.0,0.1,0.0
1983,1983,12,4,0.30000000000000004,0.3,0.1,0.3,0.0,0.4,0.5,0.6,0.4,0.0,0.4,0.1,0.45,0.10526315789473684
1984,1984,15,3,0.26,0.3,0.1,0.7000000000000001,0.2,0.4,0.5,0.7000000000000001,0.8,0.22222222222222224,0.7000000000000001,0.5,0.8,0.5263157894736842
1985,1985,15,2,0.20000000000000007,0.1,0.1,0.3,0.4,0.3,0.6,0.6,0.7000000000000001,0.11111111111111112,0.6,0.5,0.6,0.5263157894736842
1986,1986,12,2,0.32000000000000006,0.3,0.3,0.4,0.1,0.3,0.5,0.5,0.7000000000000001,0.33333333333333337,0.6,0.6,0.9,0.631578947368421
1987,1987,13,2,0.30000000000000004,0.3,0.0,0.5,0.35000000000000003,0.1,0.4,0.4,0.6,0.0,0.35000000000000003,0.55,0.65,0.0
1988,1988,12,3,0.36,0.4,0.7000000000000001,0.6,0.5,0.7000000000000001,0.6,0.6,0.5,0.33333333333333337,0.4,0.3,0.6,0.10526315789473684
1989,1989,12,4,0.44200000000000006,0.87,0.88,0.6,0.7000000000000001,0.79,0.88,0.86,0.74,0.9111111111111111,0.73,0.62,0.86,0.6631578947368421
1990,1990,12,3,0.26,0.54,0.56,0.72,0.78,0.81,0.8300000000000001,0.81,0.73,0.22222222222222224,0.65,0.76,0.71,0.7052631578947368
1991,1991,12,2,0.32000000000000006,0.4,0.5,0.6,0.4,0.4,0.5,0.5,0.5,0.0,0.4,0.4,0.4,0.21052631578947367
1992,1992,12,3,0.20000000000000007,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.4444444444444445,0.6,0.3,0.3,0.10526315789473684
1993,1993,5,2,0.33000000000000007,0.2,0.0,0.7000000000000001,0.4,0.4,0.4,0.5,0.7000000000000001,0.0,0.5,0.5,0.7000000000000001,0.3157894736842105
1994,1994,5,2,0.30000000000000004,0.15,0.0,0.5,0.65,0.2,0.5,0.5,0.65,0.0,0.35000000000000003,0.35000000000000003,0.55,0.3684210526315789
1995,1995,5,2,0.30000000000000004,0.1,0.0,0.4,0.3,0.1,0.5,0.7000000000000001,0.8,0.0,0.9,0.2,0.1,0.0
