,cost_rank,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,salty,vanilla,tart,fruity,floral
240,2.0,5.0,0.0,40.0,5.0,10.0,80.0,80.0,75.0,0.0,30.0,10.0,60.0,10.0
241,5.0,20.0,0.0,60.0,20.0,40.0,90.0,90.0,80.0,20.0,50.0,30.0,80.0,40.0
242,3.0,0.0,0.0,70.0,70.0,40.0,60.0,70.0,80.0,0.0,80.0,40.0,60.0,80.0
243,4.0,35.0,15.0,20.0,30.0,15.0,80.0,80.0,78.0,15.0,40.0,0.0,10.0,10.0
244,4.0,0.0,0.0,35.0,0.0,10.0,80.0,80.0,80.0,5.0,30.0,0.0,40.0,10.0
245,5.0,15.0,0.0,30.0,0.0,20.0,80.0,80.0,70.0,10.0,40.0,5.0,40.0,0.0
246,2.0,5.0,0.0,40.0,0.0,10.0,70.0,70.0,70.0,10.0,15.0,15.0,25.0,0.0
247,3.0,0.0,0.0,30.0,0.0,10.0,70.0,70.0,80.0,0.0,25.0,0.0,30.0,5.0
248,4.0,10.0,15.0,55.0,25.0,40.0,70.0,80.0,75.0,30.0,25.0,30.0,85.0,40.0
249,4.0,30.0,25.0,10.0,5.0,20.0,85.0,90.0,75.0,25.0,35.0,0.0,40.0,0.0
250,5.0,30.0,0.0,40.0,30.0,40.0,90.0,90.0,80.0,20.0,50.0,50.0,80.0,40.0
251,4.0,30.0,0.0,70.0,40.0,30.0,60.0,50.0,40.0,0.0,50.0,30.0,30.0,10.0
252,5.0,0.0,0.0,20.0,15.0,10.0,80.0,80.0,75.0,0.0,20.0,0.0,15.0,15.0
253,4.0,20.0,0.0,40.0,40.0,30.0,70.0,70.0,80.0,0.0,70.0,30.0,50.0,0.0
254,3.0,60.0,60.0,60.0,40.0,20.0,60.0,60.0,80.0,20.0,40.0,40.0,80.0,10.0
255,5.0,20.0,0.0,50.0,30.0,40.0,60.0,60.0,70.0,0.0,50.0,30.0,80.0,10.0
256,5.0,30.0,0.0,60.0,30.0,30.0,60.0,60.0,70.0,10.0,30.0,40.0,70.0,50.0
257,3.0,60.0,80.0,60.0,60.0,50.0,60.0,60.0,40.0,50.0,40.0,30.0,30.0,0.0
258,3.0,20.0,0.0,40.0,70.0,70.0,70.0,80.0,70.0,20.0,70.0,60.0,70.0,70.0
259,4.0,70.0,70.0,70.0,70.0,70.0,80.0,80.0,60.0,20.0,60.0,50.0,70.0,70.0
260,2.0,40.0,0.0,60.0,20.0,10.0,55.0,70.0,55.0,0.0,55.0,20.0,60.0,50.0
261,4.0,70.0,70.0,60.0,50.0,80.0,10.0,90.0,60.0,60.0,60.0,30.0,70.0,80.0
262,5.0,60.0,70.0,35.0,40.0,40.0,50.0,55.0,40.0,35.0,20.0,20.0,40.0,20.0
263,2.0,60.0,20.0,80.0,20.0,30.0,70.0,80.0,80.0,10.0,70.0,50.0,70.0,50.0
264,5.0,15.0,5.0,20.0,0.0,10.0,80.0,75.0,70.0,0.0,70.0,20.0,70.0,0.0
265,4.0,40.0,80.0,50.0,40.0,30.0,70.0,70.0,70.0,10.0,50.0,40.0,70.0,40.0
266,4.0,20.0,0.0,50.0,30.0,10.0,80.0,90.0,80.0,10.0,90.0,30.0,10.0,0.0
267,4.0,0.0,0.0,40.0,50.0,40.0,70.0,80.0,50.0,0.0,50.0,40.0,90.0,60.0
268,4.0,5.0,0.0,60.0,0.0,25.0,55.0,60.0,40.0,0.0,20.0,10.0,15.0,0.0
269,5.0,40.0,0.0,65.0,30.0,10.0,65.0,60.0,45.0,40.0,40.0,35.0,25.0,0.0
270,4.0,35.0,35.0,30.0,10.0,20.0,45.0,45.0,35.0,5.0,25.0,10.0,50.0,10.0
271,4.0,5.0,0.0,15.0,0.0,10.0,80.0,70.0,40.0,0.0,25.0,15.0,80.0,5.0
272,5.0,55.0,20.0,20.0,10.0,15.0,45.0,45.0,20.0,0.0,15.0,10.0,65.0,5.0
273,4.0,35.0,0.0,65.0,25.0,15.0,60.0,60.0,45.0,0.0,40.0,40.0,40.0,0.0
274,4.0,20.0,0.0,30.0,0.0,35.0,65.0,65.0,25.0,0.0,15.0,30.0,20.0,20.0
275,5.0,30.0,0.0,60.0,30.0,15.0,45.0,45.0,25.0,0.0,25.0,25.0,30.0,0.0
276,3.0,5.0,0.0,35.0,5.0,10.0,85.0,80.0,60.0,3.0,20.0,5.0,25.0,0.0
277,4.0,10.0,0.0,50.0,30.0,10.0,90.0,90.0,60.0,0.0,80.0,20.0,40.0,0.0
278,5.0,20.0,0.0,50.0,60.0,40.0,90.0,80.0,50.0,20.0,80.0,40.0,30.0,0.0
279,5.0,65.0,45.0,30.0,25.0,15.0,60.0,65.0,50.0,5.0,20.0,10.0,40.0,8.0
280,3.0,5.0,0.0,80.0,30.0,5.0,70.0,80.0,50.0,3.0,20.0,10.0,20.0,5.0
281,5.0,10.0,0.0,70.0,40.0,0.0,80.0,40.0,30.0,0.0,70.0,40.0,50.0,20.0
282,2.0,10.0,0.0,30.0,5.0,10.0,65.0,65.0,70.0,5.0,20.0,15.0,40.0,0.0
283,4.0,35.0,55.0,25.0,45.0,15.0,40.0,40.0,45.0,15.0,15.0,10.0,55.0,5.0
284,5.0,0.0,0.0,25.0,40.0,35.0,50.0,55.0,25.0,5.0,20.0,30.0,55.0,20.0
285,3.0,5.0,0.0,20.0,0.0,10.0,70.0,80.0,70.0,5.0,30.0,10.0,30.0,0.0
286,5.0,0.0,0.0,15.0,35.0,45.0,50.0,55.0,40.0,0.0,20.0,40.0,35.0,10.0
287,4.0,0.0,0.0,15.0,35.0,50.0,60.0,65.0,20.0,5.0,30.0,35.0,40.0,10.0
288,3.0,30.0,0.0,60.0,30.0,30.0,90.0,90.0,60.0,0.0,70.0,30.0,80.0,70.0
289,4.0,0.0,0.0,50.0,40.0,10.0,90.0,70.0,60.0,0.0,60.0,40.0,80.0,30.0
290,3.0,10.0,0.0,45.0,5.0,15.0,70.0,80.0,60.0,5.0,30.0,15.0,40.0,0.0
291,4.0,10.0,0.0,25.0,20.0,40.0,45.0,60.0,35.0,0.0,30.0,30.0,40.0,15.0
292,5.0,20.0,10.0,30.0,45.0,50.0,60.0,55.0,20.0,10.0,20.0,15.0,25.0,10.0
293,4.0,20.0,50.0,15.0,20.0,20.0,85.0,75.0,60.0,5.0,15.0,10.0,40.0,0.0
294,4.0,10.0,0.0,90.0,50.0,0.0,90.0,40.0,30.0,0.0,60.0,40.0,30.0,0.0
295,4.0,20.0,0.0,40.0,50.0,0.0,90.0,70.0,60.0,0.0,80.0,30.0,20.0,0.0
296,3.0,60.0,50.0,40.0,25.0,30.0,50.0,50.0,55.0,25.0,15.0,10.0,40.0,0.0
297,5.0,60.0,60.0,60.0,50.0,70.0,80.0,70.0,50.0,40.0,80.0,30.0,50.0,30.0
298,2.0,20.0,0.0,60.0,50.0,10.0,90.0,70.0,60.0,0.0,80.0,40.0,30.0,0.0
299,4.0,55.0,0.0,35.0,15.0,35.0,40.0,50.0,50.0,0.0,40.0,25.0,45.0,20.0
300,5.0,15.0,0.0,55.0,15.0,50.0,65.0,70.0,65.0,5.0,65.0,15.0,30.0,10.0
301,5.0,45.0,0.0,50.0,25.0,30.0,45.0,50.0,40.0,0.0,40.0,15.0,45.0,30.0
302,5.0,10.0,0.0,45.0,35.0,60.0,75.0,70.0,65.0,5.0,45.0,10.0,30.0,15.0
303,3.0,0.0,0.0,45.0,0.0,25.0,65.0,70.0,55.0,20.0,20.0,10.0,30.0,5.0
304,4.0,20.0,0.0,85.0,70.0,75.0,85.0,90.0,70.0,0.0,70.0,50.0,70.0,40.0
305,4.0,0.0,10.0,10.0,35.0,50.0,50.0,50.0,20.0,0.0,20.0,25.0,35.0,10.0
306,5.0,0.0,0.0,20.0,15.0,45.0,60.0,65.0,20.0,15.0,25.0,35.0,40.0,10.0
307,4.0,20.0,20.0,10.0,15.0,25.0,50.0,60.0,35.0,20.0,25.0,30.0,65.0,20.0
308,5.0,25.0,25.0,20.0,20.0,45.0,60.0,50.0,25.0,20.0,30.0,25.0,35.0,10.0
309,5.0,25.0,25.0,30.0,0.0,35.0,55.0,60.0,50.0,15.0,25.0,20.0,20.0,10.0
310,5.0,30.0,0.0,30.0,25.0,15.0,45.0,45.0,30.0,0.0,30.0,65.0,55.0,0.0
311,2.0,5.0,0.0,45.0,0.0,40.0,65.0,70.0,20.0,20.0,35.0,0.0,35.0,0.0
312,3.0,20.0,0.0,65.0,25.0,75.0,70.0,75.0,60.0,10.0,50.0,15.0,20.0,10.0
313,4.0,40.0,40.0,70.0,30.0,20.0,45.0,45.0,40.0,30.0,35.0,40.0,60.0,0.0
314,5.0,20.0,0.0,65.0,30.0,55.0,70.0,75.0,60.0,10.0,60.0,5.0,15.0,10.0
315,5.0,40.0,45.0,35.0,30.0,55.0,65.0,75.0,50.0,15.0,35.0,15.0,30.0,25.0
316,4.0,25.0,25.0,10.0,20.0,60.0,65.0,65.0,20.0,10.0,30.0,15.0,40.0,5.0
317,5.0,5.0,0.0,25.0,30.0,50.0,55.0,65.0,60.0,10.0,40.0,10.0,15.0,30.0
318,2.0,60.0,60.0,30.0,55.0,50.0,80.0,70.0,60.0,25.0,40.0,40.0,30.0,10.0
319,2.0,0.0,0.0,20.0,10.0,15.0,40.0,40.0,25.0,5.0,25.0,0.0,35.0,20.0
320,4.0,60.0,0.0,40.0,20.0,25.0,50.0,55.0,45.0,0.0,50.0,25.0,40.0,30.0
321,4.0,30.0,0.0,70.0,30.0,15.0,40.0,40.0,60.0,0.0,40.0,40.0,65.0,0.0
322,4.0,20.0,0.0,80.0,40.0,20.0,90.0,70.0,60.0,0.0,90.0,10.0,20.0,0.0
323,4.0,40.0,30.0,25.0,20.0,45.0,60.0,65.0,30.0,15.0,15.0,20.0,40.0,10.0
324,4.0,15.0,0.0,60.0,25.0,65.0,70.0,75.0,65.0,5.0,60.0,10.0,20.0,20.0
325,5.0,10.0,0.0,40.0,25.0,55.0,70.0,65.0,70.0,5.0,60.0,10.0,10.0,15.0
326,4.0,90.0,70.0,20.0,10.0,30.0,80.0,60.0,50.0,80.0,60.0,10.0,60.0,0.0
327,4.0,40.0,0.0,60.0,25.0,0.0,55.0,65.0,50.0,0.0,50.0,30.0,55.0,35.0
328,3.0,30.0,0.0,60.0,30.0,20.0,90.0,80.0,70.0,0.0,80.0,40.0,30.0,0.0
329,4.0,55.0,25.0,35.0,20.0,40.0,45.0,70.0,15.0,25.0,0.0,0.0,25.0,10.0
330,4.0,40.0,0.0,45.0,20.0,25.0,45.0,45.0,65.0,0.0,45.0,15.0,45.0,0.0
331,4.0,5.0,0.0,25.0,20.0,45.0,65.0,70.0,70.0,5.0,50.0,25.0,70.0,35.0
332,4.0,60.0,70.0,50.0,15.0,40.0,70.0,65.0,50.0,15.0,35.0,30.0,25.0,15.0
333,4.0,40.0,10.0,45.0,10.0,25.0,50.0,50.0,45.0,0.0,30.0,10.0,55.0,30.0
334,4.0,15.0,0.0,35.0,20.0,45.0,60.0,60.0,40.0,0.0,30.0,10.0,30.0,10.0
335,5.0,10.0,10.0,45.0,30.0,35.0,55.0,60.0,65.0,27.0,18.0,30.0,70.0,34.0
336,4.0,15.0,0.0,25.0,15.0,30.0,45.0,45.0,55.0,0.0,10.0,15.0,15.0,0.0
337,4.0,30.0,0.0,70.0,30.0,10.0,45.0,45.0,45.0,0.0,30.0,30.0,70.0,0.0
338,5.0,20.0,10.0,80.0,50.0,30.0,70.0,80.0,60.0,20.0,70.0,30.0,40.0,30.0
339,5.0,20.0,0.0,50.0,30.0,50.0,70.0,50.0,50.0,50.0,60.0,30.0,40.0,0.0
340,4.0,25.0,0.0,65.0,30.0,45.0,60.0,70.0,40.0,5.0,50.0,20.0,30.0,10.0
341,4.0,45.0,0.0,55.0,20.0,20.0,50.0,50.0,45.0,0.0,35.0,30.0,45.0,25.0
342,4.0,55.0,50.0,45.0,20.0,0.0,55.0,55.0,45.0,0.0,45.0,25.0,50.0,35.0
343,5.0,10.0,0.0,40.0,10.0,0.0,90.0,80.0,60.0,20.0,60.0,40.0,60.0,20.0
344,3.0,10.0,0.0,40.0,20.0,50.0,60.0,65.0,60.0,0.0,45.0,20.0,25.0,10.0
345,2.0,30.0,0.0,70.0,30.0,0.0,90.0,80.0,70.0,0.0,90.0,20.0,10.0,10.0
346,3.0,20.0,20.0,50.0,15.0,40.0,60.0,75.0,25.0,10.0,30.0,5.0,15.0,15.0
347,2.0,0.0,0.0,45.0,0.0,25.0,65.0,70.0,55.0,20.0,20.0,10.0,30.0,5.0
348,5.0,30.0,15.0,15.0,0.0,15.0,55.0,50.0,60.0,0.0,50.0,70.0,70.0,10.0
349,4.0,70.0,65.0,40.0,15.0,65.0,60.0,70.0,80.0,10.0,55.0,10.0,90.0,50.0
350,4.0,60.0,0.0,60.0,30.0,10.0,50.0,55.0,55.0,0.0,55.0,30.0,25.0,25.0
351,2.0,35.0,20.0,45.0,45.0,25.0,50.0,60.0,45.0,0.0,50.0,35.0,60.0,30.0
352,5.0,20.0,20.0,60.0,30.0,40.0,70.0,60.0,50.0,10.0,70.0,10.0,60.0,20.0
353,3.0,20.0,0.0,60.0,30.0,50.0,70.0,80.0,70.0,0.0,80.0,10.0,0.0,0.0
354,4.0,30.0,0.0,70.0,40.0,10.0,70.0,60.0,50.0,0.0,50.0,0.0,10.0,0.0
355,4.0,30.0,0.0,50.0,50.0,40.0,80.0,60.0,60.0,0.0,60.0,20.0,0.0,0.0
356,5.0,25.0,0.0,45.0,35.0,30.0,45.0,65.0,35.0,25.0,65.0,75.0,70.0,45.0
357,5.0,10.0,0.0,50.0,10.0,20.0,50.0,40.0,40.0,0.0,40.0,30.0,30.0,20.0
358,5.0,15.0,10.0,20.0,40.0,50.0,65.0,60.0,78.0,10.0,70.0,31.0,80.0,62.0
359,5.0,50.0,0.0,60.0,40.0,15.0,50.0,50.0,55.0,0.0,50.0,25.0,60.0,25.0
360,4.0,15.0,0.0,30.0,15.0,15.0,80.0,75.0,65.0,15.0,40.0,20.0,60.0,10.0
361,5.0,40.0,0.0,50.0,10.0,10.0,55.0,50.0,40.0,10.0,55.0,20.0,60.0,50.0
362,5.0,10.0,0.0,20.0,0.0,15.0,80.0,80.0,70.0,0.0,40.0,10.0,30.0,10.0
363,5.0,65.0,75.0,80.0,10.0,30.0,60.0,70.0,65.0,45.0,40.0,15.0,90.0,20.0
364,5.0,35.0,35.0,75.0,15.0,15.0,40.0,40.0,55.0,25.0,30.0,25.0,50.0,0.0
365,2.0,45.0,0.0,55.0,20.0,5.0,60.0,60.0,55.0,5.0,50.0,30.0,60.0,60.0
366,4.0,15.0,0.0,50.0,40.0,35.0,65.0,70.0,40.0,0.0,10.0,65.0,90.0,20.0
367,3.0,60.0,0.0,60.0,20.0,30.0,50.0,60.0,55.0,0.0,55.0,20.0,55.0,40.0
368,4.0,0.0,0.0,40.0,0.0,30.0,50.0,60.0,50.0,0.0,40.0,0.0,10.0,10.0
369,5.0,20.0,0.0,40.0,30.0,10.0,60.0,50.0,40.0,0.0,30.0,30.0,50.0,30.0
370,5.0,0.0,0.0,50.0,40.0,10.0,70.0,70.0,50.0,0.0,20.0,40.0,60.0,40.0
371,5.0,50.0,70.0,35.0,55.0,20.0,50.0,65.0,30.0,20.0,15.0,15.0,35.0,0.0
372,4.0,70.0,50.0,40.0,30.0,40.0,40.0,40.0,30.0,40.0,30.0,30.0,30.0,30.0
373,5.0,30.0,0.0,40.0,30.0,20.0,40.0,40.0,40.0,40.0,50.0,30.0,40.0,60.0
374,3.0,80.0,70.0,40.0,10.0,30.0,80.0,80.0,80.0,50.0,60.0,0.0,80.0,10.0
375,5.0,70.0,0.0,50.0,40.0,40.0,40.0,40.0,30.0,30.0,30.0,30.0,40.0,40.0
376,3.0,10.0,0.0,80.0,60.0,40.0,70.0,60.0,70.0,20.0,60.0,30.0,90.0,30.0
377,4.0,0.0,0.0,80.0,60.0,20.0,80.0,80.0,80.0,0.0,50.0,0.0,70.0,10.0
378,2.0,20.0,0.0,50.0,20.0,10.0,30.0,30.0,70.0,30.0,60.0,30.0,80.0,20.0
379,2.0,0.0,0.0,60.0,10.0,20.0,60.0,30.0,80.0,0.0,50.0,10.0,80.0,20.0
380,5.0,20.0,0.0,60.0,10.0,30.0,90.0,90.0,80.0,20.0,70.0,40.0,70.0,40.0
381,5.0,30.0,30.0,50.0,20.0,50.0,60.0,60.0,50.0,30.0,20.0,30.0,40.0,30.0
382,4.0,10.0,0.0,40.0,30.0,50.0,50.0,50.0,80.0,0.0,40.0,40.0,90.0,40.0
383,5.0,30.0,0.0,75.0,20.0,20.0,60.0,60.0,70.0,0.0,50.0,10.0,75.0,55.0
384,5.0,30.0,25.0,40.0,20.0,25.0,50.0,50.0,55.0,50.0,30.0,40.0,50.0,30.0
385,5.0,0.0,0.0,40.0,20.0,30.0,70.0,70.0,60.0,0.0,40.0,0.0,60.0,50.0
386,5.0,30.0,25.0,15.0,10.0,0.0,75.0,80.0,70.0,0.0,25.0,0.0,25.0,20.0
387,2.0,30.0,0.0,70.0,50.0,20.0,60.0,60.0,50.0,0.0,30.0,50.0,40.0,20.0
388,5.0,40.0,0.0,50.0,20.0,50.0,80.0,90.0,90.0,20.0,50.0,40.0,90.0,60.0
389,4.0,20.0,0.0,60.0,30.0,40.0,70.0,70.0,70.0,30.0,40.0,30.0,60.0,30.0
390,5.0,0.0,0.0,60.0,20.0,30.0,60.0,60.0,80.0,0.0,50.0,20.0,90.0,30.0
391,5.0,30.0,30.0,50.0,40.0,40.0,60.0,60.0,80.0,20.0,60.0,30.0,80.0,10.0
392,5.0,20.0,0.0,70.0,20.0,20.0,70.0,70.0,80.0,0.0,50.0,40.0,80.0,20.0
393,5.0,50.0,0.0,50.0,40.0,50.0,60.0,60.0,60.0,40.0,60.0,60.0,60.0,10.0
394,2.0,40.0,0.0,60.0,30.0,20.0,60.0,60.0,70.0,0.0,70.0,40.0,50.0,20.0
395,3.0,30.0,0.0,50.0,20.0,50.0,80.0,80.0,70.0,10.0,70.0,30.0,80.0,40.0
396,3.0,30.0,0.0,70.0,30.0,30.0,70.0,70.0,70.0,0.0,70.0,30.0,70.0,30.0
397,4.0,20.0,0.0,40.0,10.0,40.0,80.0,80.0,80.0,0.0,70.0,30.0,90.0,40.0
398,5.0,40.0,40.0,60.0,40.0,50.0,70.0,70.0,60.0,30.0,40.0,20.0,70.0,20.0
399,3.0,10.0,0.0,50.0,10.0,10.0,70.0,70.0,70.0,10.0,70.0,30.0,70.0,30.0
400,5.0,20.0,0.0,40.0,30.0,10.0,90.0,90.0,80.0,10.0,80.0,40.0,70.0,40.0
401,5.0,30.0,10.0,60.0,20.0,20.0,80.0,70.0,70.0,10.0,40.0,30.0,70.0,60.0
402,3.0,40.0,0.0,70.0,60.0,80.0,70.0,70.0,70.0,0.0,50.0,40.0,70.0,60.0
403,3.0,83.0,79.0,76.0,81.0,80.0,81.0,77.0,62.0,73.0,52.0,63.0,67.0,68.0
404,5.0,68.0,86.0,63.0,40.0,69.0,89.0,87.0,82.0,74.0,77.0,43.0,80.0,56.0
405,4.0,60.0,80.0,40.0,40.0,40.0,70.0,40.0,60.0,40.0,30.0,50.0,60.0,20.0
406,3.0,50.0,70.0,30.0,20.0,60.0,70.0,70.0,60.0,40.0,30.0,30.0,70.0,40.0
407,2.0,20.0,0.0,60.0,10.0,40.0,70.0,70.0,40.0,0.0,30.0,20.0,20.0,20.0
408,3.0,50.0,0.0,80.0,10.0,50.0,70.0,80.0,20.0,30.0,40.0,40.0,20.0,0.0
409,4.0,70.0,0.0,90.0,40.0,100.0,100.0,100.0,30.0,0.0,20.0,40.0,40.0,30.0
410,2.0,40.0,0.0,50.0,30.0,40.0,60.0,50.0,70.0,50.0,40.0,20.0,40.0,20.0
411,4.0,40.0,40.0,50.0,50.0,40.0,70.0,70.0,60.0,30.0,50.0,40.0,60.0,40.0
412,3.0,5.0,0.0,35.0,5.0,20.0,85.0,80.0,60.0,0.0,25.0,10.0,20.0,0.0
413,5.0,10.0,0.0,58.0,5.0,20.0,55.0,55.0,60.0,0.0,25.0,15.0,70.0,0.0
414,5.0,0.0,0.0,50.0,30.0,10.0,80.0,80.0,40.0,0.0,60.0,40.0,80.0,20.0
415,4.0,50.0,55.0,45.0,15.0,15.0,40.0,40.0,35.0,0.0,15.0,10.0,55.0,5.0
416,4.0,55.0,55.0,65.0,15.0,20.0,55.0,55.0,25.0,0.0,15.0,10.0,50.0,5.0
417,5.0,4.0,0.0,50.0,15.0,10.0,75.0,70.0,40.0,0.0,25.0,15.0,50.0,10.0
418,3.0,5.0,0.0,20.0,3.0,20.0,60.0,65.0,60.0,0.0,25.0,15.0,65.0,0.0
419,4.0,20.0,0.0,65.0,10.0,10.0,50.0,50.0,40.0,0.0,25.0,60.0,80.0,0.0
420,4.0,10.0,0.0,50.0,30.0,20.0,80.0,90.0,60.0,20.0,70.0,40.0,80.0,20.0
421,3.0,10.0,0.0,55.0,10.0,20.0,50.0,50.0,60.0,8.0,20.0,55.0,50.0,0.0
422,4.0,5.0,0.0,55.0,15.0,20.0,50.0,50.0,55.0,3.0,20.0,25.0,40.0,0.0
423,5.0,10.0,0.0,50.0,20.0,0.0,90.0,60.0,50.0,0.0,80.0,30.0,90.0,0.0
424,2.0,10.0,0.0,40.0,5.0,5.0,85.0,80.0,65.0,0.0,25.0,20.0,30.0,0.0
425,5.0,20.0,0.0,40.0,50.0,10.0,80.0,90.0,60.0,20.0,90.0,20.0,10.0,0.0
426,3.0,20.0,0.0,50.0,30.0,0.0,80.0,90.0,70.0,0.0,90.0,40.0,20.0,10.0
427,5.0,20.0,0.0,50.0,40.0,10.0,80.0,90.0,60.0,0.0,70.0,40.0,70.0,10.0
428,4.0,25.0,15.0,10.0,40.0,55.0,50.0,40.0,20.0,10.0,35.0,10.0,30.0,20.0
429,4.0,5.0,0.0,30.0,20.0,10.0,85.0,90.0,70.0,5.0,30.0,40.0,25.0,10.0
430,5.0,10.0,0.0,35.0,10.0,10.0,70.0,70.0,75.0,0.0,20.0,40.0,50.0,0.0
431,2.0,5.0,0.0,20.0,4.0,15.0,70.0,80.0,70.0,8.0,25.0,15.0,80.0,5.0
432,4.0,5.0,0.0,40.0,10.0,15.0,70.0,70.0,80.0,0.0,15.0,10.0,20.0,0.0
433,4.0,0.0,0.0,30.0,70.0,40.0,80.0,70.0,60.0,0.0,70.0,40.0,80.0,30.0
434,4.0,10.0,0.0,50.0,10.0,5.0,40.0,40.0,60.0,0.0,20.0,35.0,25.0,0.0
435,2.0,5.0,0.0,75.0,25.0,5.0,65.0,65.0,70.0,0.0,20.0,15.0,30.0,5.0
436,3.0,3.0,0.0,10.0,0.0,15.0,40.0,45.0,60.0,0.0,25.0,15.0,50.0,8.0
437,1.0,5.0,0.0,25.0,5.0,10.0,65.0,60.0,70.0,3.0,15.0,10.0,20.0,0.0
438,4.0,10.0,0.0,40.0,30.0,10.0,80.0,90.0,70.0,20.0,80.0,50.0,80.0,20.0
439,3.0,15.0,0.0,30.0,5.0,20.0,60.0,60.0,65.0,5.0,40.0,20.0,60.0,0.0
440,5.0,15.0,10.0,10.0,25.0,40.0,50.0,60.0,40.0,15.0,20.0,10.0,35.0,10.0
441,3.0,30.0,0.0,20.0,10.0,15.0,65.0,65.0,70.0,10.0,25.0,15.0,40.0,0.0
442,3.0,50.0,30.0,45.0,20.0,35.0,50.0,35.0,20.0,15.0,35.0,20.0,30.0,25.0
443,5.0,0.0,0.0,20.0,30.0,10.0,75.0,75.0,65.0,0.0,40.0,10.0,30.0,0.0
444,4.0,10.0,0.0,30.0,20.0,20.0,60.0,70.0,60.0,0.0,80.0,20.0,0.0,0.0
445,4.0,65.0,0.0,45.0,25.0,35.0,60.0,60.0,65.0,0.0,35.0,40.0,40.0,0.0
446,4.0,5.0,0.0,30.0,0.0,0.0,75.0,75.0,80.0,0.0,25.0,20.0,40.0,0.0
447,4.0,90.0,80.0,60.0,30.0,50.0,90.0,70.0,70.0,60.0,80.0,10.0,20.0,10.0
448,4.0,10.0,0.0,60.0,30.0,30.0,90.0,80.0,50.0,0.0,70.0,30.0,40.0,20.0
449,3.0,30.0,0.0,55.0,20.0,15.0,45.0,55.0,65.0,0.0,35.0,45.0,45.0,0.0
450,4.0,25.0,0.0,45.0,20.0,15.0,50.0,50.0,60.0,0.0,30.0,55.0,70.0,15.0
451,4.0,25.0,0.0,65.0,20.0,20.0,45.0,45.0,50.0,0.0,35.0,40.0,35.0,0.0
452,5.0,0.0,0.0,20.0,40.0,30.0,35.0,50.0,20.0,0.0,20.0,30.0,35.0,10.0
453,5.0,15.0,10.0,35.0,5.0,20.0,70.0,70.0,75.0,0.0,40.0,15.0,75.0,0.0
454,5.0,30.0,0.0,50.0,60.0,40.0,70.0,80.0,50.0,0.0,60.0,40.0,80.0,80.0
455,4.0,40.0,0.0,80.0,35.0,15.0,45.0,45.0,40.0,0.0,60.0,35.0,40.0,0.0
456,4.0,0.0,0.0,20.0,30.0,40.0,40.0,45.0,35.0,0.0,20.0,35.0,50.0,20.0
457,4.0,30.0,0.0,80.0,50.0,20.0,90.0,60.0,50.0,40.0,90.0,30.0,10.0,0.0
458,3.0,10.0,0.0,25.0,5.0,15.0,60.0,60.0,70.0,5.0,30.0,15.0,65.0,0.0
459,2.0,10.0,0.0,50.0,20.0,20.0,80.0,80.0,70.0,0.0,40.0,60.0,80.0,30.0
460,5.0,5.0,0.0,35.0,20.0,55.0,75.0,75.0,80.0,5.0,65.0,20.0,50.0,20.0
461,4.0,35.0,0.0,40.0,20.0,20.0,45.0,50.0,45.0,0.0,30.0,25.0,45.0,20.0
462,5.0,10.0,0.0,65.0,40.0,65.0,70.0,75.0,65.0,10.0,60.0,35.0,30.0,25.0
463,3.0,40.0,0.0,45.0,25.0,30.0,45.0,50.0,35.0,0.0,50.0,25.0,45.0,25.0
464,5.0,15.0,5.0,55.0,30.0,55.0,60.0,65.0,55.0,15.0,45.0,20.0,15.0,20.0
465,4.0,20.0,0.0,40.0,30.0,20.0,45.0,45.0,60.0,0.0,40.0,55.0,60.0,0.0
466,3.0,10.0,0.0,40.0,0.0,35.0,60.0,60.0,20.0,0.0,20.0,0.0,25.0,0.0
467,5.0,5.0,0.0,25.0,30.0,50.0,65.0,65.0,75.0,10.0,55.0,20.0,35.0,25.0
468,3.0,10.0,0.0,65.0,25.0,75.0,70.0,75.0,75.0,5.0,60.0,10.0,25.0,15.0
469,5.0,5.0,5.0,15.0,0.0,40.0,60.0,60.0,20.0,25.0,5.0,0.0,60.0,20.0
470,2.0,30.0,0.0,60.0,50.0,0.0,80.0,50.0,60.0,10.0,80.0,30.0,20.0,0.0
471,4.0,0.0,0.0,85.0,75.0,75.0,90.0,80.0,80.0,60.0,70.0,50.0,90.0,85.0
472,4.0,10.0,0.0,60.0,20.0,50.0,65.0,70.0,60.0,10.0,60.0,20.0,30.0,25.0
473,5.0,10.0,0.0,40.0,20.0,40.0,90.0,90.0,60.0,10.0,50.0,30.0,80.0,20.0
474,4.0,30.0,0.0,60.0,50.0,30.0,90.0,70.0,60.0,20.0,90.0,20.0,0.0,0.0
475,5.0,10.0,10.0,40.0,40.0,50.0,60.0,80.0,70.0,0.0,90.0,10.0,80.0,40.0
476,5.0,25.0,20.0,15.0,20.0,45.0,50.0,55.0,25.0,5.0,25.0,15.0,35.0,10.0
477,5.0,30.0,0.0,70.0,40.0,50.0,90.0,60.0,60.0,0.0,80.0,0.0,0.0,0.0
478,5.0,15.0,5.0,65.0,10.0,70.0,75.0,70.0,60.0,10.0,55.0,15.0,25.0,10.0
479,3.0,30.0,0.0,40.0,35.0,25.0,60.0,65.0,55.0,5.0,45.0,25.0,55.0,25.0
